"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Schulterblatt 36, 20357 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese",,,,,,,,,,,,"1440","720",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1560","690",,,,,"1560","720",,,,,"17336572","false","false","53.56083","9.96314","Quan 36","15","+49 40 60793963","$","3226","659","#604 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d17336572-Reviews-Quan_36-Hamburg.html",
"Osakaallee 12, 20457 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Middle Eastern","Israeli","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"neni.hafenamt@25hours-hotels.com","1380","420",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"10034923","false","false","53.542336","9.998443","NENI Hamburg","430","+49 40 555575442","$$ - $$$","3226","87","#81 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10034923-Reviews-NENI_Hamburg-Hamburg.html","http://www.nenihamburg.de"
"Baron-Voght-Str. 179 Landhaus Flottbek, 22607 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","International","European","Contemporary","Vegetarian Friendly","Vegan Options",,,,,,,"info@landhaus-flottbek.de","1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"948581","false","false","53.565235","9.874785","HYGGE Brasserie & Bar","142","+49 40 82274160","$$ - $$$","3226","89","#83 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d948581-Reviews-HYGGE_Brasserie_Bar-Hamburg.html","http://www.hygge-hamburg.de"
"Greifswalder Str. 43 eingang Lange Reihe 68, 20099 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","European","Central European","Vegetarian Friendly","Vegan Options",,,,,,,,,"1380","1110",,,,,"870","720","1380","1110",,,"870","720","1380","1110",,,"870","720","1380","1110",,,"870","720","1380","1110",,,"870","720","1380","1110",,,"1380","1110",,,,,"695593","false","false","53.557526","10.011948","Cox","450","+49 40 249422","$$ - $$$","3226","90","#84 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d695593-Reviews-Cox-Hamburg.html","http://www.restaurant-cox.de/"
"Grosse Elbstrasse 145 B-D, 22767 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013",,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@au-quai.com",,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","1080",,,,,"1010677","false","false","53.544285","9.934527","Au Quai","375","+49 40 38037730","$$$$","3226","83","#77 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1010677-Reviews-Au_Quai-Hamburg.html","http://au-quai.de"
"Mittelweg 24, 20148 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Georgian","Vegetarian Friendly",,,,,,,,,,"info@restaurant-suliko.de","1320","900",,,,,"900","720","1320","1020",,,"900","720","1320","1020",,,"900","720","1320","1020",,,"900","720","1320","1020",,,"900","720","1440","1020",,,"1440","900",,,,,"15067714","false","false","53.567722","9.99571","Suliko","19","+49 40 49201953","$$ - $$$","3226","651","#596 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d15067714-Reviews-Suliko-Hamburg.html","http://www.restaurant-suliko.de"
"Steindamm 35 Gegenüber Kino Savoy, 20099 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"foods@sir-hamburg.de","1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","720",,,,,"10337161","false","false","53.55451","10.013798","Singh Indian Restaurant","272","+49 40 25328268","$$ - $$$","3226","81","#75 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10337161-Reviews-Singh_Indian_Restaurant-Hamburg.html","http://www.sir-hamburg.de"
"Neuer Pferdemarkt 16, 20359 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,"restaurant","Seafood","Mediterranean","European","Portuguese","Vegetarian Friendly","Gluten Free Options",,,,,,"info@la-sepia.de","1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"715440","false","false","53.558853","9.9642","Restaurant La Sepia","476","+49 40 4322484","$$ - $$$","3226","88","#82 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d715440-Reviews-Restaurant_La_Sepia-Hamburg.html","http://www.la-sepia.de/"
"Lemsahler Landstr. 45, 22397 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","Central European",,,,,,,,,"info@treudelberg.com","630","420",,,,,"630","390",,,,,"630","390","1320","1080",,,"630","390","1320","1080",,,"630","390","1320","1080",,,"630","390","1320","1080",,,"630","420","1320","1080",,,"1039293","false","false","53.67352","10.09048","RESTAURANT LEMSAHLER","56","+49 40 608228712","$$ - $$$","3226","658","#603 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1039293-Reviews-RESTAURANT_LEMSAHLER-Hamburg.html","http://www.treudelberg.com/"
"Hummelsbuetteler Markt 2, 22339 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Sushi","Asian","Mongolian","Vegetarian Friendly",,,,,,,"office@khan-mongolei.de","1380","720",,,,,"900","720","1380","1020",,,"900","720","1380","1020",,,"900","720","1380","1020",,,"900","720","1380","1020",,,"900","720","1380","1020",,,"1380","720",,,,,"2161603","false","false","53.642548","10.0468","Khan Mongolei","81","+49 40 63679073","$$ - $$$","3226","655","#600 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2161603-Reviews-Khan_Mongolei-Hamburg.html","http://www.khan-mongolei.de/"
"Boersenbruecke 5-7, 20457 Hamburg Germany","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Spanish","Seafood","Vegetarian Friendly",,,,,,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"954478","false","false","53.548798","9.992614","Bodega Ole","87","+49 40 366283","$$ - $$$","3226","670","#614 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d954478-Reviews-Bodega_Ole-Hamburg.html","http://www.tapasymashh.com"
"Bernhard-Nocht-Str. 51, 20359 Hamburg Germany","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Central American","Vegetarian Friendly","Vegan Options",,,,,,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1340171","false","false","53.546852","9.960673","Kombuse","79","+49 40 63947918","$","3226","662","#607 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340171-Reviews-Kombuse-Hamburg.html","https://kombuese.business.site/"
"Lange Reihe 40 Carl von Ossietzky Platz, 20099 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","American","Bar","Vegan Options","Vegetarian Friendly",,,,,,,,"info@ottosburger.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"6838956","false","false","53.556503","10.010365","Otto's Burger - Lange Reihe","245","+49 40 23953382","$$ - $$$","3226","82","#76 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d6838956-Reviews-Otto_s_Burger_Lange_Reihe-Hamburg.html","http://www.ottosburger.com"
"Veringstr. 14, 21107 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","Central European","Vegetarian Friendly",,,,,,,,"info@restaurant-flutlicht.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7803081","false","false","53.517082","9.987492","Flutlicht","28","+49 40 65861699","$$ - $$$","3226","669","#613 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7803081-Reviews-Flutlicht-Hamburg.html","https://www.facebook.com/restaurant.flutlicht"
"Rissener Landstr. 1, 22587 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Greek","Vegetarian Friendly",,,,,,,,,,,"1380","720",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"5809306","false","false","53.566635","9.795985","Athen Pallas","28","+49 40 865790","$$ - $$$","3226","663","#608 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5809306-Reviews-Athen_Pallas-Hamburg.html","http://athenpallas.jimdo.com/"
"Fuhlsbuettler Str. 666, 22337 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,"info(@r-grande.eu","1320","0",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"2043536","false","false","53.615005","10.035419","Rio Grande","39","+49 40 6317979","$$ - $$$","3226","666","#611 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2043536-Reviews-Rio_Grande-Hamburg.html","http://www.r-grande.eu/"
"Schlankreye 73, 20144 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Vegetarian Friendly",,,,,,,,,,"info@restaurant-klinker.de",,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,,,,,,,"15329557","false","false","53.57733","9.977333","Restaurant Klinker","21","+49 40 35701435","$$ - $$$","3226","664","#609 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d15329557-Reviews-Restaurant_Klinker-Hamburg.html","http://www.restaurant-klinker.de"
"Deichstr. 48, 20459 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","Vegetarian Friendly",,,,,,,,,,"1380","720",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","720",,,,,"1340695","false","false","53.54557","9.98683","Bistro Viale Antico","47","+49 40 59454941","$$ - $$$","3226","661","#606 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340695-Reviews-Bistro_Viale_Antico-Hamburg.html","http://www.viale-antico.de"
"Reeperbahn 46, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Pub",,,,,,,,,"info@herzhamburg.com","240","0","1440","540",,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","840",,,,,"240","0","1440","840",,,"9713484","false","false","53.5499","9.9645","Herz Hamburg","26","+49 40 84704207","$$ - $$$","3226","668","#612 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d9713484-Reviews-Herz_Hamburg-Hamburg.html","http://herzhamburg.com/"
"Grosse Elbstr. 212, 22767 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Cafe","German","Vegetarian Friendly","Gluten Free Options",,,,,,,,"info@cafeschmidt.com","1080","600",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","600",,,,,"4762124","false","false","53.544647","9.939772","Cafe Schmidt","114","+49 40 41307249","$$ - $$$","3226","667","#39 of 252 Coffee & Tea in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4762124-Reviews-Cafe_Schmidt-Hamburg.html","http://www.cafeschmidt.com"
"Langenfelder Damm 86b, 22525 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"900","690","1320","1020",,,"900","690","1320","1020",,,"1320","1020",,,,,"1320","1020",,,,,"7196999","false","false","53.582603","9.935565","La Classe Capanna","38","+49 40 56060540","$$ - $$$","3226","665","#610 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7196999-Reviews-La_Classe_Capanna-Hamburg.html","http://www.laclassecapanna.de"
"Dornbusch 4, 20095 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013","Certificate of Excellence 2011","2011",,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"966327","false","false","53.54875","9.994335","Le Plat Du Jour","500","+49 40 321414","$$ - $$$","3226","84","#78 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d966327-Reviews-Le_Plat_Du_Jour-Hamburg.html","http://www.leplatdujour.de/"
"Kleine Reichenstr. 1, 20457 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese","Street Food","Asian","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13360011","false","false","53.548336","9.998547","Mi-chii","17","+49 173 2883300","$$ - $$$","3226","678","#622 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d13360011-Reviews-Mi_chii-Hamburg.html",
"Isestr. 147, 20149 Hamburg Germany","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"1440","720",,,,,,,,,,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"1440","1080",,,,,"1909700","false","false","53.583748","9.993442","Positano Osteria","81","+49 40 51326699","$$ - $$$","3226","676","#620 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1909700-Reviews-Positano_Osteria-Hamburg.html","https://www.facebook.com/pages/Positano-Osteria/162634970415139"
"Kurze Muehren 20, 20095 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Fast Food","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"1440","720",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1020","660",,,,,"1020","660",,,,,"8440028","false","false","53.55317","10.002967","Vapiano Hamburg Kurze Muhren","201","+49 40 30384746","$","3226","680","#624 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8440028-Reviews-Vapiano_Hamburg_Kurze_Muhren-Hamburg.html","http://de.vapiano.com/de/restaurants/vapiano-hamburg-3-kurze-muehren-20-1/"
"Kehrwieder 5, 20457 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,"info@speicherstadt-kaffee.de","1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"2144294","false","false","53.543472","9.988001","Speicherstadt Kaffee","318","+49 40 537998500","$$ - $$$","3226","95","#1 of 35 Quick Bites in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2144294-Reviews-Speicherstadt_Kaffee-Hamburg.html","https://www.speicherstadt-kaffee.de/"
"Neuer Pferdemarkt 3, 20359 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"960","540",,,,,"900","510",,,,,"900","540",,,,,"900","540",,,,,"900","540",,,,,"900","540",,,,,"960","540",,,,,"4167052","false","false","53.556416","9.963707","Pauline Cafe & Bistro","204","+49 40 41359964","$$ - $$$","3226","100","#8 of 252 Coffee & Tea in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4167052-Reviews-Pauline_Cafe_Bistro-Hamburg.html","http://pauline-hamburg.de/"
"Gerhofstrasse 18, 20354 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Chinese","Vegetarian Friendly",,,,,,,,,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"11869434","false","false","53.554333","9.989444","Eat","48","+49 40 35019967","$","3226","672","#616 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d11869434-Reviews-Eat-Hamburg.html","https://www.facebook.com/pages/category/Asian-Restaurant/Eat-652454391546049/"
"Davidstr. 11, 20359 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2011","2011",,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,"info@cuneo1905.de",,,,,,,"1470","1050",,,,,"1470","1050",,,,,"1470","1050",,,,,"1470","1050",,,,,"1470","1050",,,,,"1470","1050",,,,,"966348","false","false","53.547966","9.962756","Cuneo","384","+49 40 312580","$$ - $$$","3226","92","#86 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d966348-Reviews-Cuneo-Hamburg.html","http://www.cuneo1905.de/"
"Am Sandtorkai 44, 20457 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8568848","false","false","53.543667","9.997386","Andronaco","157","+49 40 76794390","$","3226","677","#621 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8568848-Reviews-Andronaco-Hamburg.html","http://www.andronaco.info/standorte/hamburg-hafencity/"
"Lange Reihe 76, 20099 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1537251","false","false","53.558052","10.01215","Casa Di Roma","693","+49 40 2803043","$$ - $$$","3226","96","#89 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1537251-Reviews-Casa_Di_Roma-Hamburg.html","http://www.casadiroma.eu/"
"Reimarusstr. 32, Hamburg Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","European","Portuguese","Mediterranean","Vegetarian Friendly",,,,,,,,"1380","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"3982645","false","false","53.545242","9.975383","O'Frango","85","+49 40 31794085","$$ - $$$","3226","673","#617 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d3982645-Reviews-O_Frango-Hamburg.html","http://www.churrascaria-ofrango.de"
"Wendenstr. 29 Hammerbrook, 20097 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Indonesian","Vegetarian Friendly","Vegan Options","Halal",,,,,,,,,,,,,,"1140","690",,,,,"1140","690",,,,,"1140","690",,,,,"1140","690",,,,,"1320","690",,,,,"1320","810",,,,,"8450304","false","false","53.547222","10.026511","Jawa Restaurant","50","+49 40 23998787","$$ - $$$","3226","675","#619 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8450304-Reviews-Jawa_Restaurant-Hamburg.html","https://www.facebook.com/Jawa-Indonesisches-Restaurant-Hamburg-1436272233307332/"
"Reeperbahn 157, 20359 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","German","Bar","International","European","Pub",,,,,,,"ahoi-sanktpauli@gmx.de","1260","600",,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1410","1020",,,,,"60","0","1560","1020",,,"1440","1020",,,,,"14955550","false","false","53.54966","9.957257","Ahoi St. Pauli","29","+49 40 30982997","$$ - $$$","3226","671","#615 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d14955550-Reviews-Ahoi_St_Pauli-Hamburg.html","http://www.ahoi-Kiez.de"
"Bei der Schilleroper 1-3, 22767 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly","Vegan Options",,,,,,,,"1320","780",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","780",,,,,"1863786","false","false","53.55841","9.963068","Slim Jims","136",,"$","3226","94","#88 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1863786-Reviews-Slim_Jims-Hamburg.html","http://www.facebook.com/Slim.Jims.Pizza/"
"Steindamm 58, 20099 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Arabic","Vegetarian Friendly","Vegan Options","Halal",,,,,,,"info@lamira-syrisch.de","1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"8414810","false","false","53.554302","10.014625","L'Amira","120","+49 40 37027926","$","3226","93","#87 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8414810-Reviews-L_Amira-Hamburg.html","http://www.falafel-lamira.de"
"Taubenstrasse 15, 20359 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,"info@zuckermonarchie.de","1080","600",,,,,,,,,,,,,,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1080","600",,,,,"6783742","false","false","53.548412","9.965101","Zuckermonarchie","146","+49 40 38630682","$$ - $$$","3226","97","#3 of 79 Dessert in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d6783742-Reviews-Zuckermonarchie-Hamburg.html","http://www.zuckermonarchie.de/"
