"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Werdmuehlestrasse 4, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,"info@blacktap.ch","1350","690",,,,,"1350","690",,,,,"1410","690",,,,,"1410","690",,,,,"1410","690",,,,,"1410","690",,,,,"1410","690",,,,,"21364848","false","false","47.374924","8.539448","Black Tap Craft Burgers And Beer","26",,"$$ - $$$","1828","1060","#997 of 1,862 Restaurants in Zurich","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d21364848-Reviews-Black_Tap_Craft_Burgers_And_Beer-Zurich.html","http://blacktap.ch"
"Zollstrasse 80, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Diner","Street Food",,,,,,,,"abian@ambossrampe.ch",,,,,,,"840","690","1320","1080",,,"840","690","1320","1080",,,"840","690","1320","1080",,,"840","690","1320","1080",,,"840","690","1320","1080",,,"1320","600",,,,,"16875134","false","false","47.38127","8.531389","Spritzwerk","9","+41 43 558 20 00","$$ - $$$","1828","1055","#992 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d16875134-Reviews-Spritzwerk-Zurich.html","http://restaurantspritzwerk.ch/"
"Linde 16 Hüntwangen, Zurich 8194 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian",,,,,,,,,,"linde.huentwangen@gmail.com","840","660","1440","1020",,,"1440","450",,,,,,,,,,,"1440","450",,,,,"1440","450",,,,,"1440","450",,,,,"1440","1020",,,,,"8665230","false","false","47.59184","8.49959","Pizzeria Linde da Modesto","8","+41 44 869 06 56","$","1828","1061","#998 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d8665230-Reviews-Pizzeria_Linde_da_Modesto-Zurich.html","http://www.linde-huentwangen.ch/"
"Europaallee 4, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Bar","Cafe","Pub","Northern-Italian","Southern-Italian",,,,,,"info@cellinicaffebar.ch",,,,,,,,,,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"18380112","false","false","47.3782","8.5355","Cellini Caffe & Bar","9","+41 44 250 55 80","$$ - $$$","1828","1058","#995 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d18380112-Reviews-Cellini_Caffe_Bar-Zurich.html","http://cellinicaffebar.ch"
"Albisriederstrasse 226, Zurich 8047 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2694139","false","false","47.37943","8.49479","Ristorane Pizzeria Il Salento","30","+41 43 311 68 78","$$ - $$$","1828","1063","#1,000 of 1,862 Restaurants in Zurich","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2694139-Reviews-Ristorane_Pizzeria_Il_Salento-Zurich.html","http://www.ristoranteilsalento.ch/"
"Saatlenstrasse 110, Zurich 8050 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European","Italian","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"929318","false","false","47.40814","8.5657","Restaurant Dreispitz","9","+41 44 322 09 37","$$ - $$$","1828","1064","#1,001 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d929318-Reviews-Restaurant_Dreispitz-Zurich.html","http://www.pizzeriadreispitz.ch"
"Schuetzengasse 32, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1125085","false","false","47.37713","8.53753","Gessnerallee","15","+41 44 221 28 33","$$ - $$$","1828","1062","#999 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1125085-Reviews-Gessnerallee-Zurich.html","http://www.gessnerallee.ch"
"Zwinglistrasse 27, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"1440","1080",,,,,"4401488","false","false","47.37844","8.528544","Morgenstern Restaurant da Mario Caracuta","65","+41 44 242 68 30","$$ - $$$","1828","1065","#1,002 of 1,862 Restaurants in Zurich","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4401488-Reviews-Morgenstern_Restaurant_da_Mario_Caracuta-Zurich.html","http://www.morgenstern-zh.ch"
"Schaffhauserstrasse 475, Zurich 8052 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese","Asian","Vegetarian Friendly",,,,,,,,,"dong.que1668@gmail.com","1380","660",,,,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"1380","1020",,,,,"6688103","false","false","47.4202","8.548558","Dong Que Restaurant","29","+41 44 303 00 01","$","1828","1069","#1,006 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d6688103-Reviews-Dong_Que_Restaurant-Zurich.html","http://www.dongque1668.ch"
"Freischuetzgasse 10, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Russian","Georgian","Eastern European","Armenian",,,,,,,"vbar@bluewin.ch",,,,,,,"720","570",,,,,"720","570",,,,,"720","570",,,,,"720","570",,,,,"720","570",,,,,"720","570",,,,,"15869307","false","false","47.377205","8.533115","V -BAR ,Cafe","5","+41 44 291 93 64","$$ - $$$","1828","1071","#1,008 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15869307-Reviews-V_BAR_Cafe-Zurich.html","http://www.vbar.ch/index.html"
"Regensdorferstrasse 5, Zurich 8049 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,"840","660","1200","1020",,,"840","660","1200","1020",,,"840","660","1200","1020",,,"840","660","1200","1020",,,"960","690",,,,,"2068537","false","false","47.40246","8.49859","Hong Kong Take-Away","7",,"","1828","1074","#1,011 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2068537-Reviews-Hong_Kong_Take_Away-Zurich.html","http://hk.iuu.ch"
"Rathausbruecke 1, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Turkish","Middle Eastern",,,,,,,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"20322891","false","false","47.37187","8.542067","Falafel & Mezze House","5",,"$$ - $$$","1828","1067","#1,004 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d20322891-Reviews-Falafel_Mezze_House-Zurich.html",
"Theaterstrasse 22, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European",,,,,,,,,,,"1380","690",,,,,"1425","690",,,,,"1425","690",,,,,"1425","690",,,,,"1425","690",,,,,"1530","690",,,,,"1530","690",,,,,"1025140","false","false","47.36732","8.54558","Sterne Foifi","20",,"$","1828","1066","#1,003 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1025140-Reviews-Sterne_Foifi-Zurich.html",
"Mattenhof 4, Zurich 8051 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European","Dining bars",,,,,,,,,"info@nachbar.in","1380","480",,,,,"1080","420",,,,,"1080","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","480",,,,,"21309055","false","false","47.398838","8.592436","Nachbar.in","5","+41 44 576 49 83","","1828","1068","#1,005 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d21309055-Reviews-Nachbar_in-Zurich.html","http://www.nachbar.in"
"Oberdorf 1a, Zurich 8476 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European",,,,,,,,,,"gaestehaus@gastlicheradler.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3747829","false","false","47.63946","8.79049","Adler Gasthof","15","+389 72 523 962","$$ - $$$","1828","1073","#1,010 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d3747829-Reviews-Adler_Gasthof-Zurich.html","http://www.gastlicheradler.ch"
"Schaffhauserstrasse 104, Opfikon, Zurich 8152 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21042859","false","false","47.432693","8.564848","Al Mouchtar","4",,"$","1828","1072","#1,009 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g227102-d21042859-Reviews-Al_Mouchtar-Opfikon_Zurich.html","http://www.almouchtar.com"
"Bederstrasse 102, Zurich 8002 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian",,,,,,,,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"2153188","false","false","47.36171","8.52583","Allegrotto","25","+41 44 280 40 30","$","1828","1823","#1,711 of 1,862 Restaurants in Zurich","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2153188-Reviews-Allegrotto-Zurich.html","http://foodys24.ch/allegrotto-pizzakurier/delivery"
"Zentralstrasse 10, Zurich 8003 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,"870","660","1320","1050",,,"870","660","1320","1050",,,"870","660","1320","1050",,,"870","660","1320","1050",,,"870","660","1320","1050",,,,,,,,,"2524862","false","false","47.370667","8.520721","Jacky's Wok","23","+41 43 534 60 68","$$ - $$$","1828","1070","#1,007 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2524862-Reviews-Jacky_s_Wok-Zurich.html","http://www.jackyswok.ch/"
"Langstrasse 212, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly",,,,,,,,,,"2160","1020",,,,,"840","660","2160","1050",,,"840","660","2160","1050",,,"840","660","2160","1050",,,"840","660","2160","1050",,,"840","660","2160","1050",,,"2160","1020",,,,,"1815182","false","false","47.38296","8.53029","Riviera","17","+41 43 321 34 00","$$ - $$$","1828","1079","#1,016 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1815182-Reviews-Riviera-Zurich.html","http://www.pizzeria-riviera.ch"
"Rosengasse 5, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4828552","false","false","47.37327","8.54327","Splendid","38","+41 44 252 58 50","$$ - $$$","1828","1075","#1,012 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4828552-Reviews-Splendid-Zurich.html","http://www.splendidpianobar.ch"
"Dufourstrasse 81 Ecke Dufourstrasse Feldeggstrasse, Zurich 8008 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7223432","false","false","47.360184","8.550797","Bistro Valentino Pizza & Pasta","13","+41 44 380 01 77","$","1828","1082","#1,019 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d7223432-Reviews-Bistro_Valentino_Pizza_Pasta-Zurich.html","http://bistro-valentino.ch"
"Staffelstrasse 8 8045, Zurich 8045 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,"mail@shinsen.ch","1260","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"2487480","false","false","47.361477","8.521494","Shinsen","47","+41 44 451 66 77","$$ - $$$","1828","1076","#1,013 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2487480-Reviews-Shinsen-Zurich.html","http://www.shinsen.ch/"
"Kanzleistrasse 84, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Greek","Vegetarian Friendly",,,,,,,,,"info@canzoniere.co",,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"7187511","false","false","47.37585","8.52397","Canzoniere","16","+41 44 241 45 53","","1828","1080","#1,017 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d7187511-Reviews-Canzoniere-Zurich.html","http://www.canzoniere.co"
"Kalandergasse, Zurich Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4688936","false","false","47.35912","8.52299","Kurry World","9",,"$$ - $$$","1828","1077","#1,014 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4688936-Reviews-Kurry_World-Zurich.html",
"Schiffbaustrasse 11 Ibis Zurich City West, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,"H2942@accor.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4796151","false","false","47.38904","8.51713","Swiss Bistro","18","+41 44 276 21 00","$$ - $$$","1828","1081","#1,018 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4796151-Reviews-Swiss_Bistro-Zurich.html","http://www.ibishotel.com/gb/hotel-2942-ibis-zurich-city-west/index.shtml"
"Hardstrasse 201, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","European","Pub",,,,,,,,"rivington@rivington.ch",,,,,,,"1380","420",,,,,"1380","420",,,,,"1440","420",,,,,"1500","420",,,,,"1530","420",,,,,"1530","1080",,,,,"2456899","false","false","47.3863","8.517358","Bar Hotel Rivington & Sons","63","+41 43 366 90 82","$$ - $$$","1828","1084","#1,021 of 1,862 Restaurants in Zurich","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2456899-Reviews-Bar_Hotel_Rivington_Sons-Zurich.html","http://hotelrivingtonandsons.ch"
"Seestrasse 30 8802 Kilchberg, Kilchberg 8802 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Caribbean",,,,,,,,,,"info@villaloca.ch",,,,,,,"1440","360",,,,,"1440","360",,,,,"1440","360",,,,,"1440","360",,,,,"1560","1080",,,,,"1560","1080",,,,,"1123615","false","false","47.33259","8.54432","Villa Loca","29","+41 44 715 43 35","$$ - $$$","9","9","#9 of 9 Restaurants in Kilchberg","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1079187-d1123615-Reviews-Villa_Loca-Kilchberg.html","http://villaloca.ch/"
"Walchestrasse 11, Zurich 8006 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23045121","false","false","47.38001","8.5422","Sapa Canteen","0","+41 44 364 93 93","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d23045121-Reviews-Sapa_Canteen-Zurich.html","http://sapacanteen.ch"
"Breitensteinstrasse 21, Zurich 8037 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","International","European","Central European",,,,,,,,"info@gruental-zuerich.ch","1020","600",,,,,"840","690",,,,,"840","690",,,,,"840","690","1380","1080",,,"840","690","1380","1080",,,"840","690","1380","1080",,,"1380","600",,,,,"17610827","false","false","47.39313","8.52099","Restaurant Gruntal Zurich","8","+41 43 960 00 70","$$ - $$$","1828","1078","#1,015 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d17610827-Reviews-Restaurant_Gruntal_Zurich-Zurich.html","http://www.gruental-zuerich.ch"
"Seefeldstrasse 9, Zurich 8008 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Fusion","Gastropub",,,,,,,,,"welcome@purpurzurich.ch","240","0","1440","840",,,"1440","660",,,,,"1440","660",,,,,"1560","660",,,,,"1560","660",,,,,"1680","660",,,,,"1440","840",,,,,"939089","false","false","47.364563","8.548563","PurPur","208","+41 44 419 20 66","$$ - $$$","1828","1828","#1,716 of 1,862 Restaurants in Zurich","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d939089-Reviews-PurPur-Zurich.html","http://www.purpurzurich.ch/"
"Weinbergstrasse 157, Zurich 8006 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15050710","false","false","47.39057","8.53939","Calimero","0","+41 44 364 30 30","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15050710-Reviews-Calimero-Zurich.html","https://pizza-callimero.business.site/"
"Predigerplatz 34, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"preetcharan2003@gmail.com","1290","1020",,,,,"870","690","1350","1020",,,"870","690","1350","1020",,,"870","690","1350","1020",,,"870","690","1350","1020",,,"870","690","1350","1020",,,"1350","1020",,,,,"12631574","false","false","47.37369","8.545767","New Bombay","82","+41 44 251 18 04","$$ - $$$","1828","1826","#1,714 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d12631574-Reviews-New_Bombay-Zurich.html","http://www.restaurantnewbombay.ch"
"Waserstrasse 76, Zurich 8053 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"15693076","false","false","47.35821","8.581572","Zurich Fine Chocolate and Cake","0","+41 44 333 34 43","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15693076-Reviews-Zurich_Fine_Chocolate_and_Cake-Zurich.html","http://www.test.com"
"Dufourstrasse 90, Zurich 8008 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"Italian","French","Swiss","European","Spanish","Portuguese",,,,,,"info@don-hidalgo.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10822171","false","false","47.35966","8.55069","Don Hidalgo","0","+41 41 312 90 90","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d10822171-Reviews-Don_Hidalgo-Zurich.html","http://www.don-hidalgo.ch"
"Widdergasse 6, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"European","Asian",,,,,,,,,,"restaurant@widderhotel.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23315004","false","false","47.37224","8.539833","Widder Restaurant","0","+41 41 224 25 26","$$$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d23315004-Reviews-Widder_Restaurant-Zurich.html","http://www.widderrestaurant.com"
"Selnaustrasse 32, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"Swiss","European","Healthy",,,,,,,,,"info@stocksbar.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1370744","false","false","47.37129","8.53167","Stocks","0","+41 43 243 36 70","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1370744-Reviews-Stocks-Zurich.html",
"Schaffhauserstrasse 477, Zurich 8052 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,"moreedarestaurant@gmail.com",,,,,,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"1410","1050",,,,,"12663433","false","false","47.42041","8.54858","Moreeda Restaurant","0","+41 44 291 11 88","$$ - $$$","1828","1827","#1,715 of 1,862 Restaurants in Zurich",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d12663433-Reviews-Moreeda_Restaurant-Zurich.html","http://www.moreeda.ch"
"Altstetterstrasse 140, Zurich 8048 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kanna19@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4150589","false","false","47.38854","8.48655","L'Avenir","0","+41 43 321 50 50","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4150589-Reviews-L_Avenir-Zurich.html",
"Viaduktstrasse 93-95, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"Diner",,,,,,,,,,,"info@dalou.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15242850","false","false","47.38493","8.52093","Dalou","0","+41 79 713 18 79","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15242850-Reviews-Dalou-Zurich.html","https://www.facebook.com/Daloubreakfast/"
"Luegete 14, Zurich 8053 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"15693053","false","false","47.359303","8.583471","Zurich Fine Chocolate and Cake","0","+41 44 777 51 29","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15693053-Reviews-Zurich_Fine_Chocolate_and_Cake-Zurich.html","http://www.test.com"
"Albisstrasse 81, Zurich 8038 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1504936","false","false","47.34094","8.53066","MediterRana","19","+41 44 480 09 08","$$ - $$$","1828","1083","#1,020 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1504936-Reviews-MediterRana-Zurich.html",
"Birmensdorferstrasse 444, Zurich 8055 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"mfcorca@gmail.com","1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"21283620","false","false","47.36889","8.4999","Triemli Treffpunkt","0","+41 43 540 84 10","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d21283620-Reviews-Triemli_Treffpunkt-Zurich.html","http://www.triemlitreffpunkt.ch/"
"Josefstrasse 48, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4150712","false","false","47.38185","8.53273","Foifi 30","0","+41 44 271 77 10","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4150712-Reviews-Foifi_30-Zurich.html",
"Bahnhofstr. 14, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"Swiss","European","Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21502303","false","false","47.36846","8.540055","Chastablick","0",,"$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d21502303-Reviews-Chastablick-Zurich.html","https://www.facebook.com/ruethi.sg/?ref=page_internal"
"Unterburg 21, Zurich 8158 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"andy-wineanddine@bluewin.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19741380","false","false","47.36162","8.548485","Andy Wine and Dine","0","+41 44 252 45 10","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d19741380-Reviews-Andy_Wine_and_Dine-Zurich.html","https://www.andy-wineanddine.com/"
"Bellevueplatz 2, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,"Fast Food",,,,,,,,,,,,"1200","600",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1200","480",,,,,"21360707","false","false","47.366837","8.545092","Dunkin' Donuts","0","+41 44 542 39 04","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d21360707-Reviews-Dunkin_Donuts-Zurich.html","http://www.dunkindonuts.ch/"
