"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Paragonstrasse 1, Vienna 1110 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3282266","false","false","48.186466","16.420385","Roomz Vienna Restaurant","42",,"$$ - $$$","4185","2322","#2,064 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d3282266-Reviews-Roomz_Vienna_Restaurant-Vienna.html","http://www.roomz-vienna.com/de/hotel-gastronomie"
"Lange Gasse 78, Vienna 1080 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Pub","Hawaiian",,,,,,,,,,,,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,,,,,,,"15683665","false","false","48.21469","16.35116","Aitiki Poke Bowls","5",,"$$ - $$$","4185","2319","#2,061 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d15683665-Reviews-Aitiki_Poke_Bowls-Vienna.html","http://aitiki.at/"
"Gymnasiumstrasse 25, Vienna 1180 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub","Austrian","Cafe","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"942328","false","false","48.22894","16.3436","Anton Frank","12","+43 1 4781436","$","4185","2323","#2,065 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d942328-Reviews-Anton_Frank-Vienna.html",
"Aumannplatz 1, Vienna 1180 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European","Vegetarian Friendly",,,,,,,,,"office@aumann.wien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2143356","false","false","48.228146","16.336777","Aumann","100","+43 1 4701818","$$ - $$$","4185","2324","#2,066 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d2143356-Reviews-Aumann-Vienna.html","http://www.aumann.wien"
"Praterstrasse 16, Vienna 1020 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Deli","Fusion","Healthy",,,,,,,,"office@elenas.organic",,,,,,,"1230","630",,,,,"1230","630",,,,,"1230","630",,,,,"1230","630",,,,,"1230","630",,,,,,,,,,,"15262758","false","false","48.21343","16.382252","BUDDHA BOWLS by elena's","6","+43 664 5477218","$","4185","2317","#2,059 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d15262758-Reviews-BUDDHA_BOWLS_by_elena_s-Vienna.html","http://www.buddhabowls.at"
"Siebensterngasse 31/3, Vienna 1070 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Austrian","Cafe","Contemporary","Vegetarian Friendly",,,,,,,,"1425","660",,,,,"1425","660",,,,,"1425","660",,,,,"1425","660",,,,,"1425","660",,,,,"1425","660",,,,,"1425","660",,,,,"12515020","false","false","48.202095","16.351711","Weinschenke am Siebensternplatz","38","+43 676 3955860","$$ - $$$","4185","2318","#2,060 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12515020-Reviews-Weinschenke_am_Siebensternplatz-Vienna.html","http://Www.weinschenke.wien"
"Sieveringer Strasse 118, Vienna 1190 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6884319","false","false","48.25136","16.32373","Restaurant Und Bar Ablaufdatum","27","+43 699 11038296","$$ - $$$","4185","2325","#2,067 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d6884319-Reviews-Restaurant_Und_Bar_Ablaufdatum-Vienna.html","http://www.ablaufdatum.at"
"Operngasse 30, Vienna 1040 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Austrian","European","Eastern European","Central European",,,,,,,"office@weinselekt.at",,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1080","570",,,,,"15583865","false","false","48.19792","16.36585","Weinselekt KG","6","+43 660 7221319","$$ - $$$","4185","2321","#2,063 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d15583865-Reviews-Weinselekt_KG-Vienna.html","http://weinselekt.at/"
"Mariahilfer Strasse 33, Vienna 1060 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17598660","false","false","48.20032","16.35663","Eis Greissler","5","https://www.eis-greissler.at/","","4185","2336","#109 of 161 Dessert in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d17598660-Reviews-Eis_Greissler-Vienna.html","https://www.eis-greissler.at/"
"Esslinger Hauptstrasse 2, Vienna 1220 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","European",,,,,,,,,,,"960","600",,,,,,,,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"7969774","false","false","48.214447","16.510681","Pozi's","10","+43 1 7741342","$","4185","2331","#2,073 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d7969774-Reviews-Pozi_s-Vienna.html","http://www.pozis.at"
"Postgasse 11, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4560536","false","false","48.2096","16.37854","Postgasse 11","11","+43 1 2767350","$$ - $$$","4185","2335","#2,077 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4560536-Reviews-Postgasse_11-Vienna.html",
"Erdbergstrasse 78-80, Vienna 1030 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","European","Vegetarian Friendly",,,,,,,,,"keiner.stuben@keiner-stuben.at","1320","540",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","480",,,,,"1963466","false","false","48.19877","16.399584","Keiner Stuben","21","+43 1 7136364","$$ - $$$","4185","2330","#2,072 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1963466-Reviews-Keiner_Stuben-Vienna.html","http://www.keiner-stuben.at/"
"Alserbachstrasse 30, Vienna 1090 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"1090@veggiezz.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12194351","false","false","48.226475","16.363997","Veggiezz","31","4313101997","$$ - $$$","4185","2334","#2,076 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12194351-Reviews-Veggiezz-Vienna.html","http://veggiezz.at/"
"Riemergasse 1-3, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly","Vegan Options",,,,,,,,,"office@santissimo.at","1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"4201100","false","false","48.207825","16.37721","Ristorante Santissimo","287","+43 1 4792857","$$ - $$$","4185","2327","#2,069 of 4,122 Restaurants in Vienna","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4201100-Reviews-Ristorante_Santissimo-Vienna.html","http://www.santissimo.at"
"Wipplingerstrasse 3, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"1110","600",,,,,"1110","600",,,,,"1110","600",,,,,"1110","600",,,,,"1110","600",,,,,"1110","600",,,,,"1110","600",,,,,"12365761","false","false","48.21141","16.37142","Radatz Fleischmarkt","9","4315356134","","4185","2328","#2,070 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12365761-Reviews-Radatz_Fleischmarkt-Vienna.html",
"Yppenplatz 7, Vienna 1160 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"10469534","false","false","48.21298","16.33538","Vinothek And Weinbar Truksitz","8","+43 650 2117654","$$ - $$$","4185","2332","#2,074 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10469534-Reviews-Vinothek_And_Weinbar_Truksitz-Vienna.html","http://www.sternenweine.at"
"Wiedner Hauptstrasse 34, Vienna 1040 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Brazilian","Street Food","South American",,,,,,,,,"info@riogostoso.at",,,,,,,"870","690",,,,,"870","690",,,,,"870","690",,,,,"870","690","1230","1050",,,"870","690",,,,,,,,,,,"13126951","false","false","48.19527","16.36685","Rio Gostoso","5",,"$","4185","2329","#2,071 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d13126951-Reviews-Rio_Gostoso-Vienna.html","http://www.riogostoso.at"
"Stammersdorfer Kellergasse 131, Vienna 1210 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","European","Wine Bar","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1432046","false","false","48.31037","16.40119","Heurigen Gobel Goebel","16","+43 664 2439835","$$$$","4185","2200","#1,958 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1432046-Reviews-Heurigen_Gobel_Goebel-Vienna.html","http://www.weinbaugoebel.at/"
"Neulinggasse 28, Vienna 1030 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,"office@cafe-shortbreak.at","1200","480",,,,,"1200","390",,,,,"1200","390",,,,,"1200","390",,,,,"1200","390",,,,,"1200","390",,,,,"1200","480",,,,,"15603373","false","false","48.19919","16.38774","SHORT BREAK - Coffee and More","6","+43 1 9554925","","4185","2197","#1,956 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d15603373-Reviews-SHORT_BREAK_Coffee_and_More-Vienna.html","http://www.cafe-shortbreak.at/"
"Herklotzgasse 6, Vienna 1150 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Austrian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"694319","false","false","48.19045","16.33645","Altwienerhof","14","+43 1 8926000","","4185","2206","#1,963 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d694319-Reviews-Altwienerhof-Vienna.html",
"Gersthofer Strasse 51 Gersthof, Vienna 1180 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Austrian","Bar","Cafe","Pub","Gastropub","Vegetarian Friendly",,,,,"info@centimeter.at","1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1500","510",,,,,"1500","510",,,,,"1944681","false","false","48.230892","16.328445","Centimeter VI in Gersthof","37","+43 1 470060646","$","4185","2205","#1,962 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1944681-Reviews-Centimeter_VI_in_Gersthof-Vienna.html","http://www.centimeter.at"
"Am grunen Prater 11, Vienna 1020 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","Mediterranean","European","Vegetarian Friendly",,,,,,,,"hello@dasglashaus.at","1080","600",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"14952342","false","false","48.21766","16.3983","Das Glashaus - Restaurant & Bar","43","+43 1 3483553","$$ - $$$","4185","2201","#1,959 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d14952342-Reviews-Das_Glashaus_Restaurant_Bar-Vienna.html","http://www.dasglashaus.at/"
"Schoenbrunner Strasse 209 Langenfeldgasse 4, Vienna 1120 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","Italian","Austrian","European","Vegetarian Friendly",,,,,,,"office@ilmomento.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10886428","false","false","48.18454","16.33562","Pizzeria Il Momento","19","+43 1 8120084","$$ - $$$","4185","2203","#1,960 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10886428-Reviews-Pizzeria_Il_Momento-Vienna.html","http://www.ilmomento.at"
"Gumpendorfer Strasse 40, Vienna 1060 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,"info@erozjuicebazar.com",,,,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"8420080","false","false","48.19854","16.35699","Eroz Juice Bazar","7","436507631096","$","4185","2202","#105 of 161 Dessert in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d8420080-Reviews-Eroz_Juice_Bazar-Vienna.html","http://www.erozjuicebazar.com/"
"Waehringer Strasse 9, Vienna 1090 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Healthy","Middle Eastern",,,,,,,,,"office@sanoskitchen.at",,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1260","660",,,,,"18313447","false","false","48.216995","16.359312","Sanos Kitchen","5","+43 699 18787960","$","4185","2204","#1,961 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d18313447-Reviews-Sanos_Kitchen-Vienna.html","http://www.sanoskitchen.at"
"Jaegerstrasse 35, Vienna 1200 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish","Mediterranean","European","Middle Eastern","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8568881","false","false","48.23058","16.37065","Saphire Restaurant","32","+43 1 9681966","$$ - $$$","4185","2198","#1,957 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d8568881-Reviews-Saphire_Restaurant-Vienna.html","http://www.saphirerestaurant-wien.at/"
"Waehringer Strasse 46, Vienna 1090 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3784373","false","false","48.22175","16.35433","Caffe Milano","17",,"$$ - $$$","4185","2199","#154 of 278 Coffee & Tea in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d3784373-Reviews-Caffe_Milano-Vienna.html",
"Seilerstaette 19, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","Cafe","Vegetarian Friendly",,,,,,,,"reservierung@spoonvienna.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18968387","false","false","48.20372","16.37354","Spoon","17","+43 660 1344551","$$ - $$$","4185","2333","#2,075 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d18968387-Reviews-Spoon-Vienna.html","http://spoonvienna.at/"
"Einsiedeleigasse 3, Vienna 1130 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Thai","Fusion","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"798196","false","false","48.18757","16.26748","Nara","34","+43 1 8794568","$$ - $$$","4185","2255","#2,005 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d798196-Reviews-Nara-Vienna.html","http://www.restaurant-nara.at"
"Parhamerplatz 16, Vienna 1170 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub","Mexican","Cajun & Creole","Asian","Middle Eastern",,,,,,"info@dasjetzt.at","1560","1080",,,,,"1680","1080",,,,,"1680","1080",,,,,"1680","1080",,,,,"1680","1080",,,,,"1680","1080",,,,,"1680","1080",,,,,"919363","false","false","48.21658","16.32761","Jetzt","12","+43 1 4857680","$","4185","2207","#1,964 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d919363-Reviews-Jetzt-Vienna.html","http://dasjetzt.at"
"Esterhazygasse 12, Vienna 1060 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8629803","false","false","48.19516","16.35178","Miranda Bar","26","+43 1 9528794","$$ - $$$","4185","2249","#1,999 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d8629803-Reviews-Miranda_Bar-Vienna.html","http://www.mirandabar.com/"
"Gersthofer Strasse 71, Vienna 1180 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Italian","Mediterranean","Vegetarian Friendly",,,,,,,,"ristorantespumante1@gmail.com","1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"10090935","false","false","48.234123","16.327612","Spumante Ristorante","31","+43 660 4546361","$$ - $$$","4185","2247","#1,997 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10090935-Reviews-Spumante_Ristorante-Vienna.html","http://ristorante-spumante.at"
"Hernalser Hauptstrasse 189, Vienna 1170 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","Central European","European","Vegetarian Friendly",,,,,,,,"kontakt@liebstoeckl.at",,,,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"4353774","false","false","48.224194","16.313581","Liebstoeckl","42","+43 1 9195845","$$ - $$$","4185","2208","#1,965 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4353774-Reviews-Liebstoeckl-Vienna.html","http://liebstoeckl.at/"
"Fuehrichgasse 6 Albertinaplatz, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"1080","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1080","480",,,,,"13542399","false","false","48.205677","16.386044","Joseph Brot vom Pheinsten","10","+43 1 7102881","$$ - $$$","4185","2214","#31 of 78 Bakeries in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d13542399-Reviews-Joseph_Brot_vom_Pheinsten-Vienna.html","http://www.joseph.co.at/"
"Neubauguertel 26-28 Fleming's hotel, Vienna 1070 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German",,,,,,,,,,,"wien@flemings-hotels.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10833572","false","false","48.199554","16.33863","Fleming's Brasserie & Wine Bar","11","+43 1 227370","$$ - $$$","4185","2215","#1,971 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10833572-Reviews-Fleming_s_Brasserie_Wine_Bar-Vienna.html","https://www.flemings-hotels.de/conference-hotel-wien/restaurant"
"Neubauguertel 27, Vienna 1150 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","Central European","Moroccan","Cafe","Mediterranean","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2694121","false","false","48.20189","16.33678","Mokador","16","+43 1 7863186","$$ - $$$","4185","2342","#2,083 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d2694121-Reviews-Mokador-Vienna.html",
"Biberstrasse 12, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Seafood","Neapolitan","Campania","Tuscan","Central-Italian","Southern-Italian",,,,,,,,,,,,"870","600","1440","1050",,,"870","600","1440","1050",,,"870","600","1440","1050",,,"870","600","1440","1050",,,"870","600","1440","1050",,,"870","600","1440","1050",,,"19879937","false","false","48.20901","16.38115","Il Quadro","6","4366565552912","","4185","2250","#2,000 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d19879937-Reviews-Il_Quadro-Vienna.html","http://www.ilquadro.at"
"Julius-Tandler-Platz 3, Vienna 1090 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2249379","false","false","48.22587","16.36101","Mc Cafe","25","+43 1 3157216","$","4185","2253","#2,003 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d2249379-Reviews-Mc_Cafe-Vienna.html","http://www.mcdonalds.at/"
"Mariahilfer Strasse 159, Vienna 1150 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","Cafe","European",,,,,,,,,,"750","420",,,,,"1110","360",,,,,"1110","360",,,,,"1110","360",,,,,"1110","360",,,,,"1110","360",,,,,"810","360",,,,,"6376701","false","false","48.19347","16.33453","Backerei Konditorei Cafe Josef Schrott","27","+43 1 893424910","$$ - $$$","4185","2340","#2,081 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d6376701-Reviews-Backerei_Konditorei_Cafe_Josef_Schrott-Vienna.html","http://www.baeckerei-schrott.at/index.php?filiale=Mariahilferstrasse"
"Margaretenstrasse 42, Vienna 1040 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Wine Bar",,,,,,,,,,"info@donatellafood.eu",,,,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1080","600",,,,,"4149186","false","false","48.19548","16.36348","Donatella","14","+43 650 5303501","$$ - $$$","4185","2344","#2,085 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4149186-Reviews-Donatella-Vienna.html","http://www.donatellafood.eu"
"Linke Wienzeile 94, Vienna 1060 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pub","Moroccan","Mediterranean",,,,,,,,,"kuku.wien@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4148458","false","false","48.19456","16.35374","Kuku","7","+43 676 3925695","","4185","2343","#2,084 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4148458-Reviews-Kuku-Vienna.html","https://www.facebook.com/KuKu-HIER-SIND-SIE-RICHTIG-272825922572/"
"Schleifmuehlgasse 20, Vienna 1040 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9974058","false","false","48.19821","16.36426","Otto E Mezzo","39","+43 1 5812079","$$ - $$$","4185","2209","#1,966 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d9974058-Reviews-Otto_E_Mezzo-Vienna.html",
"Maerzstrasse 108, Vienna 1150 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese",,,,,,,,,,,,"1320","720",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","720",,,,,"13495080","false","false","48.196404","16.316133","Viet Soup Restaurant","10","+43 680 3053496","","4185","2345","#2,086 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d13495080-Reviews-Viet_Soup_Restaurant-Vienna.html","http://www.vietsoup.at"
"Stumpergasse 62, Vienna 1060 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5954036","false","false","48.19588","16.34245","Igiban Sushi Bar","13","+43 1 5963848","$$ - $$$","4185","2254","#2,004 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d5954036-Reviews-Igiban_Sushi_Bar-Vienna.html",
"Hietzinger Haupstrasse Am Platz 6, Vienna 1130 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,"cafeamplatz6@gmail.com","1080","480",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","480",,,,,"11668189","false","false","48.185986","16.301338","Cafe am Platz","31","+43 1 8779338","$$ - $$$","4185","2211","#1,968 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d11668189-Reviews-Cafe_am_Platz-Vienna.html","http://www.cafeamplatz-hietzing.at"
