"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"25a Boulevard Royal, Luxembourg City 2449 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,,,,,"900","540",,,,,"900","540",,,,,"900","540",,,,,"900","540",,,,,"900","540",,,,,"840","690",,,,,"8533436","false","false","49.613277","6.127305","Le Cristal","12","+352 22 58 93","$$ - $$$","730","400","#378 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d8533436-Reviews-Le_Cristal-Luxembourg_City.html","http://www.sushi-le-cristal.lu/fr/"
"13 Place de la Gare, Luxembourg City 1616 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","European","French","German",,,,,,,,,,"reservation@lequaisteffen.lu","1380","300",,,"1380","300",,,,,"1380","300",,,,,"1380","300",,,,,"1380","300",,,,,"1380","300",,,,,"1380","300",,,,,"16883673","false","false","49.600124","6.134019","Le Quai Steffen","30","+352 28 83 00 1","$$ - $$$","730","399","#377 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d16883673-Reviews-Le_Quai_Steffen-Luxembourg_City.html","http://lequaisteffen.lu"
"185 Rue de Beggen, Luxembourg City 1221 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7313085","false","false","49.64284","6.12957","Girassol","28","+352 42 24 11","$$ - $$$","730","393","#371 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d7313085-Reviews-Girassol-Luxembourg_City.html","http://www.girassol.lu/"
"99 Val ste. Croix, Luxembourg City 1371 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"info@cafebelair.lu",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,,,,,,,"3217341","false","false","49.61258","6.107293","Cafe Bel Air","280","+352 26 38 37 61","$$ - $$$","730","46","#43 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d3217341-Reviews-Cafe_Bel_Air-Luxembourg_City.html","http://www.facebook.com/cafebelair"
"4 Bisserweg, Luxembourg City 1238 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub","Dining bars","Beer restaurants",,,,,,,,,,"1500","720",,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"2450355","false","false","49.6086","6.135764","Scott's Pub","383","+352 22 64 75","$","730","86","#78 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d2450355-Reviews-Scott_s_Pub-Luxembourg_City.html","http://www.scotts-pub.com"
"9, Rue de Gasperich 9, rue de Gasperich, Luxembourg City 1278 Luxembourg","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","Vegetarian Friendly","Vegan Options",,,,,,,,"ceravolo_soccorso@hotmail.fr",,,,,"840","660","1350","1050",,,"840","660","1350","1050",,,"840","660","1350","1050",,,"840","660","1350","1050",,,"840","660","1350","1050",,,"840","660","1350","1050",,,"10446541","false","false","49.59105","6.12496","Pizzeria bei der Auer","76","+352 26 19 09 16","$$ - $$$","730","83","#75 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d10446541-Reviews-Pizzeria_bei_der_Auer-Luxembourg_City.html","http://pizzeria-bei-der-auer.lu"
"39 Rue ste. Zithe, Luxembourg City 2763 Luxembourg","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Indian","Tibetan","Nepali","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"840","720","1350","1080","840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1350","1080",,,"1056657","false","false","49.603893","6.129694","Restaurant Tibet","149","+352 26 48 25 59","$$ - $$$","730","49","#45 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d1056657-Reviews-Restaurant_Tibet-Luxembourg_City.html","http://www.tibetrestaurant.com/"
"5 Rue Alphonse Weicker Galerie Marchande Auchan, Luxembourg City 2721 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1260","480",,,,,"1200","480",,,,,"10814062","false","false","49.63298","6.169703","Brasserie Oberweis","21","+352 43 77 43 1","$$ - $$$","730","398","#376 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d10814062-Reviews-Brasserie_Oberweis-Luxembourg_City.html",
"4 Grand Rue Nospelt, Luxembourg City 8391 Luxembourg","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,"840","720","1320","1140","840","720","1320","1140",,,,,,,,,"1320","1140",,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"1320","1140",,,,,"3912071","false","false","49.67374","6.008497","Bonifas","123","+352 26 31 36 92","$$ - $$$","730","82","#74 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d3912071-Reviews-Bonifas-Luxembourg_City.html","http://www.bonifas.lu"
"9 Bisserweg, Luxembourg City 1238 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Bar","European","Pub","International","Vegetarian Friendly",,,,,,,,,"1260","720",,,"1440","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"3940490","false","false","49.608624","6.136123","Oscar's Bar","177","+352 691 856 874","$$ - $$$","730","81","#73 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d3940490-Reviews-Oscar_s_Bar-Luxembourg_City.html","https://www.facebook.com/oscarsbarluxembourg/"
"139 Avenue du Bois, Luxembourg City 1250 Luxembourg","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Steakhouse","European","International","Contemporary",,,,,,,,"info@tailorsconcept.com",,,,,,,,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"14099386","false","false","49.624573","6.122108","Tailors Concept","158","+352 26 20 27 86","$$$$","730","88","#80 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d14099386-Reviews-Tailors_Concept-Luxembourg_City.html","http://www.tailorsconcept.com"
"11 Rue du Nord, Luxembourg City 2229 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2013","2013",,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Neapolitan","Campania","Romana","Lazio","Central-Italian","Southern-Italian","Vegetarian Friendly","Vegan Options","info@onesto.lu",,,,,"825","705","1335","1110",,,"825","705","1335","1110",,,"825","705","1335","1110",,,"825","705","1335","1110",,,"825","705","1365","1110",,,"825","705","1365","1110",,,"797079","false","false","49.61218","6.132417","Onesto","433","+352 22 38 18","$$ - $$$","730","47","#44 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d797079-Reviews-Onesto-Luxembourg_City.html","http://www.resto-onesto.lu"
"21 Rue de la Tour Jacob, Luxembourg City 1831 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@awada.lu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12550089","false","false","49.612713","6.144051","Awada","135","+352 26 68 34 55","$$ - $$$","730","41","#38 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d12550089-Reviews-Awada-Luxembourg_City.html","http://awada.lu/"
"32 Place Guillaume II, Luxembourg City 1648 Luxembourg","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","European","Healthy","Contemporary","Street Food","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"reservation@beet.lu","900","690",,,,,,,,,"1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"1350","720",,,,,"1350","720",,,,,"8445675","false","false","49.61049","6.12987","Beet","353","+352 26 20 13 75","$$ - $$$","730","45","#42 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d8445675-Reviews-Beet-Luxembourg_City.html","http://www.beet.lu"
"20 Rue du Marche-aux-Herbes, Luxembourg City 1728 Luxembourg","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly",,,,,,,,,,,"1200","600",,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","540",,,,,"3404968","false","false","49.610836","6.132557","Chocolate House","1586","+352 26 26 20 06","$$ - $$$","730","48","#2 of 17 Dessert in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d3404968-Reviews-Chocolate_House-Luxembourg_City.html","http://www.chocolate-house-bonn.lu"
"277 Route d'Arlon, Strassen, Luxembourg City 8011 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,"1380","660",,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1140747","false","false","49.621143","6.064783","Pizza Hut Strassen","126","+352 31 73 94","$$ - $$$","730","392","#370 of 741 Restaurants in Luxembourg City","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g206535-d1140747-Reviews-Pizza_Hut_Strassen-Strassen_Luxembourg_City.html","http://www.pizzahut.lu/"
"70 Route d'Esch Rue Nicolas van Werveke, Luxembourg City 1470 Luxembourg","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"comealamaison.lu@gmail.com","900","660",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"7274441","false","false","49.60154","6.119545","Come a la Maison - Italian BeautyFood","715","+352 23 64 11 21","$$ - $$$","730","43","#40 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d7274441-Reviews-Come_a_la_Maison_Italian_BeautyFood-Luxembourg_City.html","http://www.comealamaison.lu"
"Galerie Utopolis 45 avenue Kennedy, Luxembourg City 1855 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,"870","720","1350","1080","870","720","1350","1080",,,"870","720","1350","1080",,,"870","720","1350","1080",,,"870","720","1350","1080",,,"870","720","1380","1080",,,"870","720","1380","1080",,,"3250732","false","false","49.633556","6.173306","Nemo's","46","+352 27 84 84 44","$$ - $$$","730","395","#373 of 741 Restaurants in Luxembourg City","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d3250732-Reviews-Nemo_s-Luxembourg_City.html","http://www.nemos.lu/"
"4 Rue de Strasbourg, Luxembourg City 2560 Luxembourg","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"840","720","1350","1080","840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1350","1080",,,"840","720","1380","1080",,,"840","720","1380","1080",,,"950864","false","false","49.601612","6.132087","RESTAURANT PIZZERIA BELLA NAPOLI","706","+352 49 33 67","$$ - $$$","730","44","#41 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d950864-Reviews-RESTAURANT_PIZZERIA_BELLA_NAPOLI-Luxembourg_City.html","http://bellanapoli.lu/"
"98, Route d'Esch L-1470, Luxembourg City 2550 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"743780","false","false","49.60086","6.11885","Il Ritrovo","57","+352 25 28 28","$$ - $$$","730","397","#375 of 741 Restaurants in Luxembourg City","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d743780-Reviews-Il_Ritrovo-Luxembourg_City.html","http://www.ilritrovo.lu"
"4 Rue Wurth-Paquet Place de France, Luxembourg City 2737 Luxembourg","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"info@bonomeria.lu","1200","705",,,"1200","705",,,,,"1200","705",,,,,"1200","705",,,,,"1200","705",,,,,"1200","705",,,,,"1200","705",,,,,"6597716","false","false","49.60682","6.10595","Bonomeria - Gelateria Artigianale","144","+352 26 45 98 05","$$ - $$$","730","50","#3 of 17 Dessert in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d6597716-Reviews-Bonomeria_Gelateria_Artigianale-Luxembourg_City.html","http://www.bonomeria.lu/"
"Rue Francois Krack Colmar-Berg, Luxembourg City 7737 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,"info@neptwone.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8544944","false","false","49.79911","6.10595","Neptwone","11","+352 26 88 73 40","$$ - $$$","730","394","#372 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d8544944-Reviews-Neptwone-Luxembourg_City.html","http://neptwone.com/"
"1 Rue du Cimetiere, Luxembourg City 1338 Luxembourg","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Bar","Vegetarian Friendly","Vegan Options",,,,,,,,,"1500","600",,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","600",,,,,"3749512","false","false","49.596947","6.138292","Bouneweger Stuff","94","+352 26 19 05 50","$$ - $$$","730","280","#261 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d3749512-Reviews-Bouneweger_Stuff-Luxembourg_City.html","http://www.bounewegerstuff.lu/"
"9 Place Francois-Joseph Dargent, Luxembourg City 1413 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013",,,,,,,,,"restaurant","French","European","Fusion","Vegetarian Friendly",,,,,,,,,"natacha@espaces-saveurs.lu",,,,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"1350","1140",,,,,"743843","false","false","49.626434","6.127406","La Mirabelle","272","+352 42 22 69","$$$$","730","42","#39 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d743843-Reviews-La_Mirabelle-Luxembourg_City.html","http://www.espaces-saveurs.lu"
"6 Rue d'Anvers, Luxembourg City 1130 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Greek","Vegetarian Friendly","Vegan Options",,,,,,,,,"960","720",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"11667243","false","false","49.603355","6.130103","Yamas","115","+352 27 12 50 91","$$ - $$$","730","84","#76 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d11667243-Reviews-Yamas-Luxembourg_City.html","http://taverneyamas.lu"
"18 Rue Munster, Luxembourg City 2160 Luxembourg","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","French","European","Vegetarian Friendly",,,,,,,,,"info@terrae.lu",,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"6857667","false","false","49.609333","6.13585","Vins Fins","62","+352 26 20 04 49","$$ - $$$","730","91","#83 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d6857667-Reviews-Vins_Fins-Luxembourg_City.html",
"24 Rue Notre-Dame L-2240, Luxembourg City 2240 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"albacio@internet.lu",,,,,"900","420",,,,,"900","420",,,,,"900","420","1440","1080",,,"900","420","1320","1080",,,"900","420","1440","1080",,,"900","540","1440","1080",,,"2536086","false","false","49.609997","6.128729","Al Bacio","163","+352 27 99 48 81","$$ - $$$","730","95","#87 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d2536086-Reviews-Al_Bacio-Luxembourg_City.html","http://www.facebook.com/albacioristorantebistrot/"
"2 Place Sainte Cunegonde, Luxembourg City 1367 Luxembourg","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,"reservation@jardinsdanais.lu",,,,,"840","720","1290","1140",,,"840","720","1290","1140",,,"840","720","1290","1140",,,"840","720","1290","1140",,,"840","720","1290","1140",,,,,,,,,"14099127","false","false","49.614933","6.142749","Restaurant Les Jardins d'Anais","72","+352 27 04 83 71","$$$$","730","93","#85 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d14099127-Reviews-Restaurant_Les_Jardins_d_Anais-Luxembourg_City.html","http://www.jardinsdanais.lu"
"91 Rue de Treves, Luxembourg City 2630 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,"840","705",,,,,,,,,"840","705","1305","1125",,,"840","705","1305","1125",,,"840","705","1305","1125",,,"840","705","1305","1125",,,"840","705","1305","1125",,,"950892","false","false","49.614124","6.155125","Restaurant Centser Roud Haus","41","+352 26 43 25 01","$$$$","730","281","#262 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d950892-Reviews-Restaurant_Centser_Roud_Haus-Luxembourg_City.html","http://www.centser-roudhaus.lu"
"43 Rue Goethe, Luxembourg City 1637 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy","Vegan Options",,,,,,,,,,,,,,,,"870","720",,,,,"870","720",,,,,"870","720","1320","1140",,,"870","720",,,,,"870","720","1320","1140",,,,,,,,,"14149876","false","false","49.60474","6.12454","OAK Bistro","16","+352 26 48 06 60","$$ - $$$","730","286","#267 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d14149876-Reviews-OAK_Bistro-Luxembourg_City.html","http://oakbistro.lu/"
"35 Avenue du Bois, Luxembourg City 1251 Luxembourg","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"960","540",,,,,"6925458","false","false","49.620163","6.124703","Ready","76",,"$$ - $$$","730","99","#3 of 16 Quick Bites in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d6925458-Reviews-Ready-Luxembourg_City.html","http://www.facebook.com/Readycoffeeshop"
"1 Boulevard F.W. Raiffeisen Next to Gamme Vert / Parking Auchan Drive, Luxembourg City 2411 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Wine Bar",,,,,,,,,"info@divino.lu",,,,,"900","705",,,,,"900","705",,,,,"900","705","1320","1020",,,"900","705","1320","1020",,,"900","705","1320","1020",,,"900","705","1320","1140",,,"7736672","false","false","49.587322","6.117373","DIVINO","163","+352 52 52 10 540","$$ - $$$","730","94","#86 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d7736672-Reviews-DIVINO-Luxembourg_City.html","http://divino.lu/"
"6 Rives de Clausen, Luxembourg City 2165 Luxembourg","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,"1440","720",,,,,,,,,"825","705","1500","1020",,,"825","705","1500","1020",,,"825","705","1500","1020",,,"825","705","1500","1020",,,"1500","720",,,,,"743872","false","false","49.613083","6.142989","Maybe Not Bob's","287","+352 26 20 02 46","$$ - $$$","730","289","#269 of 741 Restaurants in Luxembourg City","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d743872-Reviews-Maybe_Not_Bob_s-Luxembourg_City.html","http://www.maybenotbobs.lu/"
"37 Avenue de la Liberte, Luxembourg City 1931 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,,,,,,"1500","420",,,,,,,,,,,,,,,,,"1500","420",,,,,"1620","420",,,,,"1500","840",,,,,"743857","false","false","49.603943","6.130766","La Table du Pain","171","+352 29 56 63","$$ - $$$","730","287","#268 of 741 Restaurants in Luxembourg City","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d743857-Reviews-La_Table_du_Pain-Luxembourg_City.html","http://www.tabledupain.lu/"
"97 Rue Adolphe Fischer, Luxembourg City 1521 Luxembourg","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Xinjiang","Sushi","Vegetarian Friendly","Vegan Options",,,,,,,"liusong19861207@gmail.com","1350","1050",,,"870","660","1350","1050",,,"870","660","1350","1050",,,"870","660","1350","1050",,,"870","660","1350","1050",,,"870","660","1350","1050",,,"1350","1050",,,,,"8618823","false","false","49.60092","6.127778","Restaurant Xinjiang","59","+352 26 19 68 06","$$ - $$$","730","282","#263 of 741 Restaurants in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d8618823-Reviews-Restaurant_Xinjiang-Luxembourg_City.html","http://www.xinjiang.lu"
"27 Rue Philippe II, Luxembourg City 2340 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","Vegetarian Friendly","Vegan Options",,,,,,,,,"tom@twpm.lu","1080","660",,,"1320","660",,,,,"1320","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"8432686","false","false","49.610287","6.128116","Snooze","413","+352 26 20 33 31","$$ - $$$","730","96","#88 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d8432686-Reviews-Snooze-Luxembourg_City.html","http://snooze.pub"
"5 Rue Alphonse Weicker Auchan Kirchberg, Luxembourg City 2721 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Healthy","European","Swedish","Scandinavian","Vegetarian Friendly","Vegan Options",,,,,,"contact@njordfood.com",,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"1260","450",,,,,"1140","510",,,,,"6654445","false","false","49.633415","6.168963","Njord","41","+352 27 40 55 88","$$ - $$$","730","285","#266 of 741 Restaurants in Luxembourg City","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d6654445-Reviews-Njord-Luxembourg_City.html","http://www.njordfood.com"
"14A Rue Notre-Dame, Luxembourg City 2240 Luxembourg",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Healthy",,,,,,,,,,,"me@gruppetto.lu","1080","420",,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"19375325","false","false","49.610043","6.128922","Gruppetto Cafe","19","+352 26 20 08 04","$$ - $$$","730","288","#9 of 22 Coffee & Tea in Luxembourg City","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190356-d19375325-Reviews-Gruppetto_Cafe-Luxembourg_City.html","http://gruppetto.lu"
